index,host_about,openness,authenticity,sociability,self_promotion,exemplification
5849,"Machefert Group est un groupe hôtelier familial présent à Paris, Saint-Tropez et Marrakech. Fondé en 1992 sous le nom Les Hôtels de Paris, le Groupe a élargi ses horizons à l'occasion de son 25ème anniversaire et rassemble aujourd'hui  une collection d'hôtels, de resorts, de restaurants, de bars, de clubs, de spas, d'espaces de travail et d'incubateurs de startup. ",-0.0378207809276925,-1.2929547779545814,-1.260773710346064,-0.4223243542189006,-0.5641625755526685
1684,"FERRER SERVICES CONCIERGERIE, is a company created in 2013 by Evelio Antonio FERRER, helps you to organise a wonderful stay in the most comfortable, cleans, and well located properties in the Paris.
We take customer service very seriously. Our services are available to address every detail of your stay with the goal of making your visit to Paris, the memory it should be. Whether it’s a Parisian bouquet, the right baguette from the right bakery, tickets to the opera, babysitting (or elder care), or transport, the best restaurant let a Parisian company help you plan your trip to Paris.
We speak Spanish, French, Italian, Grec, Russian, Portuguese, Georgian. 
“Making your life easier…”
NOUS TRAVAILLONS POUR LES COMPTES DES PROPRIETAIRES.
",-0.3248055919446844,-1.2759465917630437,-0.927877132762473,1.600636494271482,-0.4947960006264642
11157,"D'origine bretonne,j'habite depuis toujours à Paris.
A la suite d'un Master en communication & nouveaux médias, je travaille désormais dans la publicité.
Dynamique et pleine de vie, habiter dans le quartier Oberkampf était pour moi une évidence.
J'aime sortir, voir mes amis, aller au ciné et surtout faire des expos.",-0.5724792959370026,1.412154456504618,-0.2755800891080877,-0.6483910356072202,-0.6469699119117602
18052,"I love travelling and meeting new people. As a result, my friends are scattered across Europe - which is always a good excuse to pack my bag and go visit!

Currently super excited for the RWC!",1.1599851367883445,1.1472692339111157,0.3266802333383728,-1.3117285339162692,-0.6379387014071778
5253,"amoureux du voyage, je me suis inscrit sur ce site pour me faire des nouvelles connaissances, faciliter mes prochains voyages et louer une chambre vacante de mon appart parisien des qu'elle est vacante, j'aime beaucoup la lecture et je m'amuse beaucoup en partageant mon temps libre avec des gens internationaux et ouverts afin de partager mes expériences",1.3901705930455448,1.2395260786577496,0.7258579540719261,-0.2496993037296914,1.5854385129489883
555,"Nous vivons à Paris depuis 30 ans: François, Nathalie et nos enfants/ Louise 25ans et Antoine 23ans. Nous faisons chaque année une beau voyage à l'étranger mais aussi des petites escapades de quelques jours. Nous aimons les villes culturelles, les beaux paysages, partout où nous pouvons découvrir une nouvelle culture. Nous aimons beaucoup notre ville et nous sommes toujours très heureux de partager avec nos hôtes toutes nos bonnes adresses.",-0.3823105010720414,1.0500634234582176,0.8954642427093377,-0.7721255197682856,-0.3704190807421238
4983,"Hi everyone ! 
We are Claire and Simon, living in Paris for 4 years now. We enjoy going out for a drink with our friends or going to the theatre, but it is also very nice to stay at home on the couch with a cup of hot chocolate :-)

I am fond of dance, which I practice several times a week, and am also a basketball player. Simon is a big fan of football (Olympique Lyonnais !!) although he does not find the time to play as much as he would like to.",0.1971057525721463,1.3882718155484266,1.0001531668059669,-0.5972453165379489,-0.4853938158326336
3091,"Olivier, 51 ans, habitant Paris 11, originaire d'Alsace et à Paris depuis plus de 20 ans.
Aime voyager à travers le monde...",1.1156198926368288,1.122386065663652,-0.121204084519477,-1.010515655315369,-0.6302611527828621
6135,I live in Paris but I have also lived in Bangkok and London. I really love travelling and meeting new people. ,1.4985112738168438,1.1612352250388824,0.3065059309703281,-1.4791224901794635,-0.668720073889488
24090,"Natif d’Angers mais Parisien dans l’âme, j’adore voyager en partant à la découverte de plus de 30 pays à travers le monde. 
Voyager m'apporte un véritable enrichissement intellectuel et culturel, et permet de m'ouvrir aux autres, à de nouveaux modes de pensée mais aussi à de nouveaux modes de vie.
C'est pourquoi c'est tout naturellement que l'idée m'est venue d'ouvrir ma maison aux voyageurs, désireux de vivre leurs vacances en France comme de véritable français, leur permettant ainsi de s'imprégner de notre culture et de notre mode de vie.
Ma deuxième passion, la photographie, qui me permet ainsi d’exprimer à travers mes photos, toute la richesse acquise à travers mes voyages dans le monde 
Mes pages Instagram : @yohanngendryphotographe @mystayparis
",0.707625460115891,1.0932037535032646,0.2920397457518846,0.2360082460905434,-0.5184158490940853
36009,"Hi! 

Good old French-Venezuelan girl who loves to travel and discover new cities and cultures. Really tidy when it comes to cleaning :)",1.062622952388365,1.0887172304719612,0.9586768243095726,0.7620074191579082,-0.5196387833032898
5630,"Parisien entrepreneur, amoureux de surf et de cuisine!",-0.3155223778059794,1.315065551028867,-0.915215777100688,-0.1856893983076521,-0.6954314074072135
13831,Glad to host you in the amazing  Paris !,0.7293104240348589,-1.4677273040730892,0.8725646771346546,-0.8736871199627019,-0.5092844979550151
12480,"In the heart of Paris, in the 18th arrondissement, the Simon's hotel is ideally located 5 min by car from Gare du Nord/Gare de l'Est and 5 min walk from the Marx Dormoy metro station. It offers 67 rooms with a chic and refined style including 1 suite with a breathtaking view of the monuments of Paris. With its meeting rooms, the hotel will be the ideal place for your meetings and business stays.",-0.8399435591850907,-1.3240396177721825,-1.3946895938455783,0.3227942465359704,-0.4510110061424628
32836,Professional working in the outdoor sportswear industry.,-1.5082679894405615,-1.482287837396881,-1.9651837400858985,-1.1364849023577683,-0.6482193626794749
29746,"We are GuestReady, a professional property management company helping hosts deliver outstanding experiences to their guests worldwide. From cleaning and preparing homes to provide 24/7 support, we ensure a comfortable and seamless stay from start to finish. With years of hospitality experience, we're dedicated to delivering an exceptional experience. Let us help you find the perfect place for an unforgettable stay!",-0.1329872188984723,-1.8385963368503264,-1.3299139852974164,1.5974205698600488,-0.3029990203009722
13733,"
Habitat Parisien est une société française, basée à Paris, qui existe depuis 10 ans. Elle est spécialisée dans la commercialisation de location de vacances et d’affaires haut de gamme.

HABITAT PARISIEN vous propose des biens entièrement gérés par elle-même, de manière professionnelle, sans aucun sous-traitant, gage de réactivité.  Ainsi, chaque logement est nettoyé, contrôlé et validé par notre équipe professionnelle issue du monde de l’hôtellerie de luxe. 

N'hésitez pas à nous contacter, nous serons ravis de vous accompagner pour vos prochaines vacances et séjours d'affaires.

A très bientôt.",-1.40497436020442,-1.4857879917083776,-1.1207268687882674,0.9842481075012138,-0.5041209137822305
3080,"Bonjour! 
I´m a passionate host on Airbnb and only happy when my guests are happy. I love to share my knowledge, appreciation and love for Paris with my guests.
I will always do everything I can to make your stay as perfect and as comfortable as possible. 
I am very flexible time wise, so i will always meet you in person when you arrive and welcome you and share local knowledge with you. 
I´m managing these apartments for their individual owners. They are all either their primary residences, rented out during short periods of absence or others rented all year with full permission and accordance to local laws (commercial spaces).  
I carefully select them and only take on places that are fully within the law and that I would be happy to arrive at myself if I would be the guest.

Looking forward to seeing you in Paris soon!",-0.0856836559680257,-1.4225392270045294,0.7236014743564502,1.8204524523174883,2.112310465676308
14173,"Bonjour et bienvenue chez GUEST ADOM, une conciergerie à votre service. 

Nous sommes l'équipe Guest Adom Paris, nous accompagnons les hôtes dans la gestion de leur logement sur la plateforme. Nous serons ravis de pouvoir vous accueillir et de vous proposer plusieurs logements en France !

Nos services s'adressent aux propriétaires qui souhaitent louer, mais qui ne peuvent pas assurer cette gestion seul.

Nous serions donc heureux de vous accompagner, si vous faîtes partie de ces personnes et que vous souhaitez nous confier la gestion de votre bien.

Initialement, nous sommes spécialisés dans l'entretien du domicile et le service auprès des particuliers, c'est pourquoi nous avons à cœur de travailler avec chaque hôte, chaque voyageur et chaque logement.

Nous prenons en charge l'accueil et la communication (à tout moment avant et après le séjour), les appels d'urgence, le nettoyage, la blanchisserie et nous répondons à toutes les demandes des clients.

Nous assurons toutes les prestations en interne grâce à notre savoir-faire et celui de notre équipe.

Si vous souhaitez réserver l'un de nos logements, vous serez en contact avec l'équipe GUEST ADOM.

A bientôt !",-1.445163011184732,-1.5619192064937903,-0.230496375465881,1.678579845197527,-0.0357604043502326
11900,.,-1.483295060292138,-1.533972636035872,-1.983627262430529,-1.364638063702968,-0.6323445358121648
780,"
",-1.369021265874568,-1.5247683771433649,-1.926932236395747,-1.2243214876293116,-0.6109100923803107
556,"I'm a PhD student. I like music, going to the cinema and practicing some sport. I love sharing the apartment with clean and respectful people. Welcome!",-0.4622446647260469,0.4013648635461481,1.0513536118885585,0.5801188026272452,-0.3949594749439862
1751,"Nous sommes un couple de retraités qui avons l'habitude de recevoir . Nous saurons rester discrets ou loquaces selon vos souhaits!
Nos passions: visites culturelles, art, folie des livres , architecture et décoration d'intérieur.
Nombreux voyages en Europe et aux USA.

Nous saurons vous faire aimer Paris! ",0.3228492431067095,-0.1295509351253872,0.8753757199182517,1.3013920457201391,-0.4130405504461746
10277,"Hey there! My name is Pierre and I've been using Airbnb for a few years now :)

I truly enjoy travelling, meeting new people by sharing nice moments around a drink or during an adventurous outdoor activity. Sport lover (if you're a rugby fan we'll be friends!) and globe trotter, I work for a elearning company called Gymglish (go check it out... ). 

See you around :) ",0.7701678770466205,0.644180700945828,1.022975707250016,0.4220309680219856,1.748802158673577
750,"Hi reader, I am Xavier, Consultant in Paris. 

I love walking around in Paris, meeting friends and be part of a network to exchange ideas, discuss political or cultural events. I am also cinema fancier. I like both talkative or discreet people, dynamic or calm, leader or follower, late riser or early bird, wise or simple, ..., once I can count on kindness, willingness and courtesy!

Languages:
French / Expert
English / Almost Expert
",1.1203395273797658,0.4477335288529924,1.1196778859404486,0.8542401355670853,-0.6338859308001829
23202,"朋友您好！
我叫岚溪(lanxi)，我有五十多岁，像您的大姐或大
姨一样,  我会给您提供干净整洁, 明亮
舒适的环境，使您的巴黎旅行更加轻松快乐和充满能量。
期待您的到来，巴黎见！",0.1706631055614521,-0.6037618327668572,1.0006920214832735,1.4445622443321335,-0.4088968614600132
1860,J'adore rencontrer les personnes et échanger avec elles. Je vis juste à côté et suis disponible pour répondre à toutes leurs attentes pour leur offrir le meilleur sejour possible à Paris.,-0.4724199384394036,0.6420577680380993,1.0901881225293495,1.509357193227425,0.0403931008771267
1167,Mimi!,-0.9964678496381096,-1.246570891897476,1.096187956742401,-0.6744152975000565,-0.6290720301768657
36842,"Hi everyone !

I am very passionate about travelling and offering great experiences to my guests!  

I have always lived in Paris and would be happy to welcome you and help you enjoy your stay in this magical city !",0.716868782539987,0.1216653055355896,1.1457934683919544,1.138941658870874,0.601188574223084
10469,"Hi, my name is Xavi, I am from Valencia and I live in Paris. I love travelling, meeting people and making them feel welcome. Always facing life with a big smile :).",0.8995914175465467,0.688543766123117,1.2007660491137493,-0.3842817438667854,-0.6160081521216467
6690,"Bonjour !

Nous sommes français-e-s et nous vivons à Paris depuis 15 ans. 
Marie est psychologue et Michael est chef de projet en informatique.
Nous aimons tout particulièrement notre ville pour toute la richesse culturelle et la beauté qu'elle propose.

Nous nous intéressons à tout ce qui est culturel, que ce soit la littérature, le théâtre, le cinéma, les expositions en tout genre, la visite de musées, la découvertes de quartiers ou d'endroits insolites. 
Nous avons nous même un appartement en location à Paris pour faire découvrir cette ville aux voyageur/se-s.

Nous adorons rencontrer de nouvelles personnes, apprendre l'histoire de leur pays et découvrir la gastronomie locale.

Voici quelques endroits que nous avons particulièrement appréciés :
- Les Highlands en Ecosse (et la rencontre de Nessie !)
- L'île de Sainte-Marie à Madagascar (et la rencontre avec les lémuriens)
- L'île de Guernesey (et la visite de la maison de Victor Hugo)
- Londres (et son ambiance british, et Camden town !)
- L'Irlande (et ses contrées féériques et en particulier la ville de Kinsale)
- Chicago (et son ambiance cabaret)
- Montréal (et son art de vivre)
- NYC (l'indescriptible ville qui ne dort jamais)
- L'île Maurice (et sa ville typique de Mahebourg)
- L'île de la Réunion (et son paysage lunaire)
- La Norvège (et sa beauté sauvage)
- Les îles Grecques (et la douceur de vivre, la beauté et l'accueil de la Grèce)

A très bientôt.
M&M's",0.6922783878301275,0.6072268420826037,1.1436247680852556,-0.9160539615077472,-0.4996118203624896
27023,"Bonjour à tous, je suis Bouraia gérante de ma société de gestion, je me ferait un plaisir de vous accueillir et de vous accompagner pendant votre séjour peu importante le moment je suis toujours disponible. À bientôt.",-0.7691578086826796,-1.6045579281330948,1.0415541752251911,1.288085453630215,-0.1148537383638986
3057,"Bonjour, je suis originaire de L'ile d'yeu, ...fille de pêcheur de bar ,la plage et le vent: je (Website hidden by Airbnb) convivialité et la spontanéité sont le reflet de ses gens de l'ile où je suis née...Arrivée à Paris pour mes études d'ART, mon appartement c'est transformé en atelier d'Artiste, parce que j'en suis une, enfin je crois(d'ou les traces de peinture au sol de la salle principale!) J'aime l'odeur des tartines grillées le matin, le sourire et la bonne humeur me font voir la vie en rose...
J'espère que vous aimerez autant que moi ce petit bijou au calme de la rue....une petite Amélie poulain en vrai! sourire....",-0.7211895206849771,1.0039226789054347,1.1308814353300007,-0.8787574843954807,0.2019180005794933
34591,"D'origine réunionnaise, j'ai beaucoup voyage au cours de mes etudes et de mon travail, de Turin a HK en passant par NYC.
Je parle français, anglais et italien",1.0820871036622008,-0.3126376189959929,-1.1053310416091546,-1.0129331189732784,-0.5581013641620074
6903,Je travaille dans le tourisme et suis Parisien depuis 23 ans...,-1.5258030743788091,-0.3271570601322704,-1.5028478444502742,-0.9517466280872244,-0.5278700638589698
32668,"Bonjour, Hello, Hola, Buongiorno, Nǐ hǎo, Privet

Je suis Camille, votre future hôte Airbnb ! Parisien d’adoption, j’aime partager les merveilles de Paris aux voyageurs que j’accueille. 

Je travaille dans une agence professionnelle spécialisée en gestion de logements Airbnb : nous nous occupons de tout pendant votre voyage. Nous garantissons votre accueil et votre confort tout au long du séjour, grâce notamment au professionnalisme de nos prestataires de ménage et de maintenance, en qui nous accordons toute notre confiance. 
Notre agence et notre équipe sont prêts à vous assister en cas de besoin que ce soit avant, pendant ou après votre séjour. Soyez rassurez, nos interventions sont adaptées et fiables afin de rendre votre séjour le plus agréable possible.

Des questions sur la ville et l’hébergement avant de réserver ? Je suis là pour vous aider ! Un dysfonctionnement dans le logement ou des difficultés dans les transports ? Je suis là pour vous aider ! Besoin d’un bon plan pour un restau ou d’idées d’activité ? Je suis là pour vous aider ! 

« Dieu a inventé le Parisien pour que les étrangers ne puissent rien comprendre aux Français », Alexandre Dumas. Pas de panique, notre mission est de faire que vous vous sentiez comme de véritables parisiens le temps de votre séjour ! Nous sommes une équipe réactive et nous saurons rendre votre séjour, chez nous et à Paris agréable
Mon équipe et moi-même nous faisons une joie de vous accueillir ! Que vous parliez français, anglais ou espagnol, notre équipe est prête à échanger avec vous. Notre objectif est de vous accompagner au mieux avant, pendant, et même après votre séjour.

J'espère que votre séjour à Paris sera une réussite et que j'aurai la chance d'y contribuer.

A très bientôt,

Camille

-------

Bonjour, Hello, Hola, Buongiorno, Nǐ hǎo, Privet

I'm Camille, your future Airbnb host! A Parisian by adoption, I like to share the wonders of Paris with the travellers I welcome. 

I work in a professional agency specialized in Airbnb accommodation management: we take care of everything during your trip. We guarantee your welcome and comfort throughout your stay, thanks in particular to the professionalism of our cleaning and maintenance service providers, in whom we place our full trust. 
Our agency and our team are present in the city you have chosen. They are ready to assist you if necessary before, during or after your stay. Be reassured, our interventions are adapted and reliable in order to make your stay as pleasant as possible.

Questions about the city and accommodation before booking? I'm here to help you! A dysfunction in the housing or transportation difficulties? I'm here to help you! Need a good idea for a restaurant or an activity? I'm here to help you! 

""God invented the Parisian so that foreigners could not understand anything about the French,"" Alexandre Dumas. Don't panic, our mission is to make you feel like real Parisians for the duration of your stay! We are a responsive team and we will make your stay with us and in Paris pleasant.
My team and I look forward to welcoming you! Whether you speak French, English or Spanish, our team is ready to talk to you. Our objective is to provide you with the best possible support before, during and even after your stay.

I hope that your stay in Paris will be a success and that I will have the opportunity to contribute to it.

See you very soon,

Camille",-0.5352904712398109,-1.5999496625849126,-1.339440499459136,1.5217641578139989,2.3167858366489344
1178,"I travel extensively, and thus use Airbnb both as a guest and a host.
When hosting guests in my flat in Paris, I strive to provide them with the exceptional experience that I would personally desire.",0.6213792735727169,-0.9887244319846696,-1.2062613222654486,1.273651836534852,1.8753834071314937
34187,Opticien lunetier à Paris Batignolles ,-1.176009841446689,-1.608825215997622,-1.954199060287923,0.131616021705952,-0.5929765679541446
6717,"Greetings from the Veeve team!


Veeve manage the largest collection of homes to rent for short stays in London since 2011, launching in Paris in 2017. Our rental homes are predominantly privately-owned, lived-in homes in vibrant neighbourhoods. Thanks to our fully managed service, when you stay in a Veeve property you can benefit from the spaciousness, personal style and relaxed feel of a home – but with all the amenities of a hotel.


Once a booking is confirmed our Customer Service team will become your main point of contact and get in touch with you to organise your arrival at the property (including airport transfers, upon request); after which our on-the-ground management team will look after all aspects of your stay, with in-stay support available to help with any queries.


We have strict cleanliness guidelines for our cleaners and all staff who enter our properties and have reinforced existing cleaning procedures in line with official WHO, British and French government guidance.


As always, our team ensure that all properties are cleaned to a professional standard before and after each stay, with increased focus on touch-point cleaning (door handles, kitchen surfaces, kettles, taps etc.).

 All staff who enter properties will follow the below procedures:
 

- Carry and regularly use alcohol-based hand rub
- Sanitise their mobile phones 
- Focus extra attention when cleaning key touch-point areas (door handles, kitchen surfaces, kettles, taps etc.)
- Wear protective gear where appropriate
- Wash and disinfect work shoes


We might be able to arrange for property viewings, upon request, for stays of over 28 nights. 

Please be aware once a booking is confirmed you will be required to complete a Rental Agreement and also  ID verification via our partners Superhog. This is mandatory for all our stays and in accordance to short lets requirements with Veeve.

If you have any questions, please do not hesitate to contact us and we will be sure to answer you promptly.",-0.6593700823424443,-1.7129904517515802,-1.1921398970772203,1.4446498892760973,-0.4579251934077736
8425,"Féru de Design. 
Passionné de voyages. 
Soucieux d’un accueil chaleureux et de qualité.

Je changerais votre façon de voyager, en rendant votre expérience plus authentique. Depuis 2009, nous proposons des services de location de propriétés haut-de-gamme à Paris. Je les sélectionne soigneusement en j’assure une assistance et un accueil professionnel auprès des visiteurs du monde entier. Plus qu’une simple conciergerie, mon équipe et moi rendrons l’expérience des voyageurs unique grâce à notre expérience et notre disponibilité. À l’écoute, nous nous adaptons à vos besoins et proposons plusieurs services à la carte. 

-

Design enthusiast.
Passionate about travel.
Concerned about a warm and quality welcome.

I would change the way you travel, making your experience more authentic. Since 2009, we have been offering high-end property rental services in Paris. I select them carefully and provide assistance and a professional welcome to visitors from all over the world. More than just a concierge, my team and I will make the traveler experience unique thanks to our experience and our availability. Listening, we adapt to your needs and offer several à la carte services.",0.6389710985838463,-0.8135974135761584,-1.3229943593593956,1.6704631609747531,-0.4752646984312854
17255,World-travelling mom,1.000988636710754,0.4129573322406384,-1.0177516446990171,-1.4177173517674049,-0.6200458211556141
336,"J'aime les plaisirs simples de la vie. 
J'adore l'histoire, les week-ends à la campagne, les voyages où l'on part à la rencontre d'autres cultures. Je pratique régulièrement la natation.
Ma musique : Serge Gainsbourg, Barbara, Mozart, Les beach boys, Nina Simone, Charles Aznavour, Edith Piaf, Jacques Brel, Pink Martini...
Mes livres : Ravage, Mme Bovary, Les liaisons dangereuses, La guerre et la paix, L'allée du Roi...",0.2951867656214378,1.614737909287842,-1.270681858664748,-0.633515272840919,-0.6422283548914864
24509,"We are Houst – your professional property manager that cares about giving the best guest experience: that’s why our friendly, round-the-clock Support Team is here to help! We’ll tell you everything you need to know before check-in, and answer any questions during your stay.",-1.2664057461711065,-1.573188879666104,0.3799037474589636,1.8843342008014723,0.1121801949736189
29423,"I am a dual citizen of the United States and France.  I was born in Japan and grew up overseas.  My husband and I have two children.  We love to travel, socialize with family and friends, and love the outdoors.",1.2401809105770132,1.1068451439089195,-0.209779380627217,-1.3358135479770654,-0.6659284677645865
11152,"Bonjour,
My name is delphine with my family we are owner of  PARIS SELECT
 APARTMENT IN PARIS ,we manage  few beautiful apartments in Paris very well situated, clean and very central.
My schedul are always checked you can book if I don't answer to your questions,it may be very late or I could be busy so don't hesitate to go ahead and book apartment .
We do have all agreements to rent for a short ,middle and long stay from the city- all,which is forbidden in Paris,you could rent and have a very nice stay and trusty !
I was born in Paris and live in the center for many years
I could recommend many good addresses to drink wine , eat delicious cheese and pastries , baguettes. see amazing exhibitions,and visit  the city of champagne close to Paris 
I like very much Paris and will advise you in case of any needs
I  will make the most for you to enjoy your staying in my apartments and in Paris and will stay at your disposal during your staying in case of any needs!!!!!
Please don't hesitate to leave your phone number in your profile airbnb I will call you very quickly.
See you soon in Paris 
au revoir

delphine


Passionnée de l'architecture parisienne, surtout du centre de Paris, je vous fais la meilleure collection d'espace de vacances dans l'une des plus belles villes de l'Europe,Vous êtes en famille, couple ou groupe d'amis ou de voyageurs, vous trouverez ce que vous cherchez, votre endroit préféré.  Je vous assure que vous aurez une expérience inoubliable",-0.6578547319045479,-0.5353294539919019,0.6272356712388933,1.781577589687826,2.2351618752839086
12523,"Open Flats votre référence pour la location saisonnière d'appartements à Paris.

Nos logements sont conçus pour accueillir aussi bien les voyageurs d'affaires que les touristes. C'est la combinaison parfaite d'un hôtel de qualité avec un service unique à des prix raisonnables.

Open Flats accorde une grande importance au bien-être de ses voyageurs et s'efforce d'améliorer leur séjour chaque jour.
Check-in autonome, notre équipe jeune et dynamique répondra à toutes vos demandes dans les meilleurs délais, 7/7. 
",-0.7486413778735597,-1.620293387387293,-0.9436253982717846,1.165422062352612,-0.3945773076934784
13309,"Ce logement est géré par un professionnel local (une agence immobilière ou une résidence de tourisme) et commercialisé par maeva, spécialiste de la location saisonnière depuis plus de 20 ans. Dès votre arrivée sur place, l'accueil local vous remettra les clés et restera votre interlocuteur privilégié et dédié tout au long de votre séjour. Toutes les informations sur votre arrivée et les modalités du séjour vous parviendront dans la semaine précédent votre arrivée. Nous vous rappelons vivement, qu'il est impératif de contacter l'accueil local avant votre arrivée, afin de bien préparer votre séjour. Toute l'équipe maeva vous souhaite de bonnes vacances tout sourire ! ",-1.4304632396173964,-1.424113118709427,-0.4357332437018952,1.1232609988587476,-0.030109559095961
74,"Nous sommes une famille avec deux garçons de 9 et 16 ans.  Je suis architecte-urbaniste et Michael travaille dans la finance.....  Nous adorons  notre quartier assez familial. Le paysage du canal saint Martin allie biodiversité et attraction touristique internationale.  Je me tiens à votre disposition si vous souhaitez des informations sur le patrimoine, l’architecture, les lieux culturels et de gastronomie ....Yogi je peux vous conseiller sur les centres à proximité pour poursuivre votre pratique ! Jivamukti, Sivananda, Gérard Arnaud.....",-1.1322346841800115,0.2607149758259565,0.7595642556975933,1.478799401239144,-0.5198565844821429
3236,"I'm a native Parisian obsessed with beautiful architecture, design, and art. I love sharing my knowledge of the city with guests and helping ensure their stay is special.",-0.6566680139562878,-0.0008074533113662,0.4084430528428861,1.3832450735303954,-0.3775833233491266
14249,"World traveler, I provide my guests the same level of service and comfort that I would like to get as a traveler. I love meeting people from different places and different horizons",1.479776486785484,-0.7294687545349611,0.8996123433750259,1.3359441444567175,0.1420770494698236
